oid_bike_movement,geometry
5ba6c41d2f38432ca85eb81a,"LINESTRING (-3.71780759972222 40.41379609972221, -3.722557 40.4139430997222, -3.7235526 40.4123785997222, -3.7221 40.40890479999999, -3.7230433 40.4051699997222, -3.7223853 40.4014158, -3.71877129972222 40.39956109972221, -3.7140468 40.39898829972221, -3.71040649972222 40.3965639997222, -3.70585509972222 40.39514009972221, -3.7021901 40.3929375, -3.69972179972222 40.3911785, -3.6980398 40.3900440997222, -3.69503299972222 40.3915876, -3.69486179972222 40.39344799972221, -3.696174 40.3965061, -3.6953936 40.3975171)"
5b9ed9a32f38433fbce3fb16,"LINESTRING (-3.6791928 40.4288627997222, -3.6807381 40.42894079972221, -3.68440849972222 40.4291820997222, -3.68999109972222 40.429318, -3.6914915 40.42950259972221, -3.6953686 40.4296824997222, -3.6973511 40.4315895, -3.69835979972222 40.433666, -3.69956279972222 40.43659459972221, -3.70063079972222 40.4393796)"
5ba966102f384322cc67949d,"LINESTRING (-3.70108209972222 40.4260858, -3.70082229972222 40.42448699972221, -3.7016735 40.423006, -3.70277209972222 40.42031229972221, -3.70312349972222 40.4201010997222, -3.701722 40.4200541, -3.7010738 40.42156629999999, -3.7006705 40.4234695997222)"
5bac09d62f384335f8d45806,"LINESTRING (-3.6785163 40.42179229972221, -3.6789483 40.41851379972221, -3.67946179972222 40.416921, -3.67939429972222 40.41401679972221, -3.68148529972222 40.41137259972221, -3.68590879972222 40.410412, -3.689601 40.4096448, -3.69140459972222 40.4087291, -3.6928 40.40941779972221, -3.6947673 40.4089359997222, -3.6962218 40.4082171, -3.69735609972222 40.4080166, -3.70107629972222 40.4085359997222, -3.704346 40.4073926, -3.70697309972222 40.40588149972221, -3.6785163 40.42179229972221, -3.6789483 40.41851379972221, -3.67946179972222 40.416921, -3.67939429972222 40.41401679972221, -3.68148529972222 40.41137259972221, -3.68590879972222 40.410412, -3.689601 40.4096448, -3.69140459972222 40.4087291, -3.6928 40.40941779972221, -3.6947673 40.4089359997222, -3.6962218 40.4082171, -3.69735609972222 40.4080166, -3.70107629972222 40.4085359997222, -3.704346 40.4073926, -3.70697309972222 40.40588149972221)"
5b944e4c2f384344304a047b,"LINESTRING (-3.7013603 40.4344461, -3.69983849972222 40.4346742997222, -3.698998 40.4361741, -3.7002491 40.4385836, -3.7015188 40.44141259972221, -3.70203009972222 40.4431282997222, -3.7031445 40.44515999999999)"
5ba1d17d2f38433fc8f4ab59,"LINESTRING (-3.6715805 40.4173576, -3.6722125 40.41496659972221, -3.67512049972222 40.4130049997222, -3.6767056 40.4124455997222, -3.67754329972222 40.4095743, -3.67851479972222 40.4078032997222, -3.6794378 40.4068023, -3.68055859972222 40.40479859972221, -3.68181659972222 40.4031755997222, -3.6832845 40.4009300997222, -3.68560329972222 40.4005986, -3.6876948 40.4014865997222)"
5bad5ab12f38431554d0f4c4,"LINESTRING (-3.701185 40.44047579999999, -3.70049109972222 40.4390506, -3.7001525 40.4385394997222, -3.6996733 40.43759109972221, -3.69942059972222 40.43652829972221, -3.69899459972222 40.4353593, -3.69896599972222 40.4349259997222, -3.69837749972222 40.4340649997222, -3.69812779972222 40.4333675, -3.69797399972222 40.43250579999999, -3.6986481 40.43190079999999, -3.6992025 40.43136629999999, -3.701185 40.44047579999999, -3.70049109972222 40.4390506, -3.7001525 40.4385394997222, -3.6996733 40.43759109972221, -3.69942059972222 40.43652829972221, -3.69899459972222 40.4353593, -3.69896599972222 40.4349259997222, -3.69837749972222 40.4340649997222, -3.69812779972222 40.4333675, -3.69797399972222 40.43250579999999, -3.6986481 40.43190079999999, -3.6992025 40.43136629999999)"
5bac09cb2f384335f8d44dfd,"LINESTRING (-3.68827529972222 40.43212809972221, -3.688803500000001 40.4297645997222, -3.68975 40.42631109972221, -3.69045379972222 40.4242271, -3.6912023 40.42260479999999, -3.69245279972222 40.41959979999999, -3.6928833 40.4186084997222, -3.693359 40.4151005, -3.6930626 40.4142275997222, -3.69275559972222 40.4126618, -3.69221079972222 40.4101311, -3.6928393 40.4095135997222, -3.69457099972222 40.4089176, -3.6963393 40.408262, -3.69856499972222 40.4079338, -3.702043799999999 40.4094813, -3.68827529972222 40.43212809972221, -3.688803500000001 40.4297645997222, -3.68975 40.42631109972221, -3.69045379972222 40.4242271, -3.6912023 40.42260479999999, -3.69245279972222 40.41959979999999, -3.6928833 40.4186084997222, -3.693359 40.4151005, -3.6930626 40.4142275997222, -3.69275559972222 40.4126618, -3.69221079972222 40.4101311, -3.6928393 40.4095135997222, -3.69457099972222 40.4089176, -3.6963393 40.408262, -3.69856499972222 40.4079338, -3.702043799999999 40.4094813)"
5bb693bb2f384321806badad,"LINESTRING (-3.6882716 40.432983, -3.6882716 40.432983, -3.6890553 40.4341851, -3.6890553 40.4341851, -3.6909445 40.4376753, -3.6909445 40.4376753, -3.6920405 40.4406273, -3.6920405 40.4406273, -3.6920261 40.44163209972221, -3.6920261 40.44163209972221, -3.6914913 40.44566629972221, -3.6914913 40.44566629972221, -3.693705 40.4462503, -3.693705 40.4462503, -3.69902759972222 40.4463796, -3.69902759972222 40.4463796, -3.702943100000001 40.4465660997222, -3.702943100000001 40.4465660997222, -3.70362999972222 40.44635699972221, -3.70362999972222 40.44635699972221)"
5baffdb42f384312b8ad5462,"LINESTRING (-3.6925031 40.45207429972221, -3.6912653 40.4516740997222, -3.690515 40.45031829972221, -3.69080899972222 40.4476574997222, -3.69067599972222 40.4459518, -3.690964 40.44378329972221, -3.69112399972222 40.4418616, -3.6910085 40.4397464997222, -3.69100509972222 40.43839699999999, -3.69042929972222 40.4371167997222, -3.68925459972222 40.43564299972221, -3.6925031 40.45207429972221, -3.6912653 40.4516740997222, -3.690515 40.45031829972221, -3.69080899972222 40.4476574997222, -3.69067599972222 40.4459518, -3.690964 40.44378329972221, -3.69112399972222 40.4418616, -3.6910085 40.4397464997222, -3.69100509972222 40.43839699999999, -3.69042929972222 40.4371167997222, -3.68925459972222 40.43564299972221)"
5b9058752f38434ab0d88406,"LINESTRING (-3.6696376 40.4178988, -3.669388 40.4146660997222, -3.66965049972222 40.4131531, -3.6699326 40.4099397997222, -3.670259 40.4072664997222)"
5ba86ae22f384322940b5b92,"LINESTRING (-3.704248 40.42534979972221, -3.70230749972222 40.42515179999999, -3.70226949972222 40.4236816, -3.70176049972222 40.42170229972221, -3.70053499972222 40.42096729999999, -3.69983629972222 40.4188831, -3.6986956 40.41797749972221, -3.698555600000001 40.4166500997222, -3.69906399972222 40.4148350997222, -3.69878529972222 40.4135968)"
5bac09c92f384335f8d44cf2,"LINESTRING (-3.706097799999999 40.42860779999999, -3.70579059972222 40.42933, -3.7046055 40.4294439997222, -3.7032476 40.429026, -3.7017885 40.4288935, -3.70028829972222 40.4286475997222, -3.69817429972222 40.4282315997222, -3.6959938 40.42760129972221, -3.6969105 40.4263442997222, -3.706097799999999 40.42860779999999, -3.70579059972222 40.42933, -3.7046055 40.4294439997222, -3.7032476 40.429026, -3.7017885 40.4288935, -3.70028829972222 40.4286475997222, -3.69817429972222 40.4282315997222, -3.6959938 40.42760129972221, -3.6969105 40.4263442997222)"
5baab7ce2f384333d4d9706e,"LINESTRING (-3.7010103 40.4344715, -3.6990381 40.43478999972221, -3.6978366 40.43302929999999, -3.6942466 40.4329491, -3.69092049972222 40.433058, -3.68655879972222 40.4330483, -3.68479309972222 40.4329729997222, -3.68067099972222 40.4327759997222, -3.67728579972222 40.432461, -3.67526259972222 40.4324470997222)"
5b944df52f3843443049daf7,"LINESTRING (-3.68729649972222 40.4265686, -3.69013709972222 40.4250030997222, -3.6906215 40.4241838, -3.6915618 40.4218905997222)"
5b9991e82f38431f042d4b56,"LINESTRING (-3.68934329972222 40.42740429972221, -3.689817 40.427993, -3.6897285 40.429659, -3.6896081 40.4326231, -3.69288509972222 40.43287959972221, -3.697548600000001 40.43221079999999)"
5ba86b182f384322940b8d94,"LINESTRING (-3.6577011 40.41352799972221, -3.65788879972222 40.41341729972221, -3.65831229972222 40.411154, -3.658318 40.41082109972221, -3.66174549972222 40.41081029999999, -3.66661359972222 40.4111534997222, -3.66673149972222 40.4110445997222, -3.6664921 40.4110767997222, -3.66647299972222 40.4111029997222, -3.6664245 40.4110817997222, -3.666298600000001 40.4111106, -3.6663985 40.4110145, -3.66649309972222 40.41111, -3.6663958 40.41103829999999, -3.66658149972222 40.4111805, -3.66579329972222 40.4112362997222, -3.66655599972222 40.4112468, -3.67083929972222 40.4114920997222, -3.67323229972222 40.41159879999999, -3.67567349972222 40.4122016, -3.67631249972222 40.41182249972221, -3.6744205 40.4133344997222, -3.67413679972222 40.4161403, -3.67417609972222 40.41624949972221)"
5ba9662a2f384322cc67aae7,"LINESTRING (-3.68589399972222 40.4260456, -3.68582149972222 40.42710209972221, -3.68295599972222 40.4273895997222, -3.682202 40.42928979972221, -3.68226459972222 40.43029179972221)"
5baab7ed2f384333d4d98392,"LINESTRING (-3.70364149972222 40.4269593, -3.7043338 40.426605, -3.7066018 40.426453, -3.7073811 40.4247488, -3.707622 40.4224955997222, -3.70877029972222 40.4206009997222, -3.70934029972222 40.4204634997222, -3.70948209972222 40.4189615, -3.71111799972222 40.4184525, -3.7132366 40.416901, -3.7136043 40.4137398, -3.713832 40.4118600997222)"
5ba571952f384321882911f2,"LINESTRING (-3.671902 40.4287734997222, -3.67462929972222 40.42876929972221, -3.67620509972222 40.4288321, -3.67929509972222 40.4289901, -3.68127059972222 40.4291619997222, -3.683317 40.4294408, -3.6843321 40.42924049972221, -3.68607009972222 40.429585, -3.6873135 40.42937549972221, -3.688461 40.42941279999999, -3.69017779972222 40.4295680997222, -3.69320799972222 40.4298926, -3.6938605 40.42936149972221, -3.69601049972222 40.42776179972221, -3.6996085 40.4286225, -3.702229 40.42905349999999, -3.7073236 40.4297015, -3.7096903 40.4299827997222, -3.71041709972222 40.4318006, -3.71021109972222 40.4336429997222, -3.70856979972222 40.4340377997222)"
5ba965fb2f384322cc6781d6,"LINESTRING (-3.68841699972222 40.4332679997222, -3.68887879972222 40.43400259972221, -3.6902148 40.43720379972221, -3.691519 40.43818459972221, -3.69328309972222 40.4381394997222, -3.69787 40.4383510997222)"
5bb5425d2f38433b747b4a82,"LINESTRING (-3.70533629972222 40.4256278, -3.70533629972222 40.4256278, -3.70743009972222 40.4247664997222, -3.70743009972222 40.4247664997222)"
5bb693cd2f384321806bc07f,"LINESTRING (-3.68994609972222 40.4097075997222, -3.68994609972222 40.4097075997222, -3.6867751 40.4101039997222, -3.6867751 40.4101039997222, -3.6830473 40.41099129972221, -3.6830473 40.41099129972221, -3.6799751 40.41170149972221, -3.6799751 40.41170149972221, -3.6797183 40.4147601, -3.6797183 40.4147601, -3.6798608 40.4171338, -3.6798608 40.4171338, -3.68003759972222 40.4181080997222, -3.68003759972222 40.4181080997222, -3.67910059972222 40.418674, -3.67910059972222 40.418674, -3.679989 40.4211916, -3.679989 40.4211916, -3.6795803 40.42152479999999, -3.6795803 40.42152479999999, -3.67723209972222 40.42162279999999, -3.67723209972222 40.42162279999999, -3.6742758 40.4213493, -3.6742758 40.4213493, -3.67389529972222 40.42232909972221, -3.67389529972222 40.42232909972221, -3.6697541 40.42245009972221, -3.6697541 40.42245009972221)"
5b9d87b32f38432604cbc0f2,"LINESTRING (-3.71671649972222 40.4138516, -3.712174 40.4139776, -3.70801379972222 40.4138195997222, -3.707399 40.4140711)"
5b983fbf2f384329345abc7e,"LINESTRING (-3.6800898 40.4063737997222, -3.68167679972222 40.4052001, -3.6853006 40.4056222997222, -3.6894615 40.4069824997222, -3.69228949972222 40.4088362997222, -3.69315479972222 40.4116337997222, -3.69386979972222 40.4132074997222, -3.6942058 40.4160645997222, -3.6936943 40.4182655997222)"
5ba86ade2f384322940b589f,"LINESTRING (-3.7013676 40.4173636, -3.69844179972222 40.4180835, -3.698246 40.4182508, -3.6948633 40.4188784997222, -3.69140999972222 40.4197605997222, -3.68737249972222 40.42036949972221, -3.6826246 40.4216545, -3.679494 40.42311529972221, -3.67816749972222 40.4240526, -3.67867729972222 40.425159, -3.678425100000001 40.42717079972221, -3.67835609972222 40.4299669997222, -3.67781199972222 40.4309652997222, -3.675295 40.4313247997222, -3.6753026 40.43236779999999, -3.6755696 40.43235679999999)"
5ba2ce762f38431fe4f22b54,"LINESTRING (-3.67361929972222 40.4071465997222, -3.68002509972222 40.407468, -3.683818 40.406623, -3.6874768 40.406297, -3.69053159972222 40.4077646, -3.6948395 40.4097769997222, -3.69603279972222 40.4093890997222, -3.6974686 40.4101229997222)"
5ba9661b2f384322cc67a04e,"LINESTRING (-3.70017659972222 40.4265552997222, -3.6974973 40.42609829972221, -3.6988918 40.42320709972221, -3.7004838 40.4211979997222, -3.70172029972222 40.4198376)"
5ba966422f384322cc67c089,"LINESTRING (-3.7048038 40.41672879999999, -3.7015305 40.4172906, -3.69748229972222 40.4185876, -3.7004771 40.4199382997222, -3.70068 40.4218546, -3.7014865 40.4255951, -3.70238459972222 40.4287374997222, -3.7035935 40.42787799972221, -3.70349379972222 40.4276557997222, -3.70243199972222 40.42673309972221, -3.7017943 40.4247463, -3.70009459972222 40.4239565, -3.6991505 40.4226809997222, -3.6980366 40.42238829999999)"
5baeab692f38432c20ed347c,"LINESTRING (-3.67139209972222 40.4071173, -3.675033 40.4072560997222, -3.6765113 40.4083395997222, -3.67681559972222 40.4102565, -3.67661449972222 40.4110621, -3.67907109972222 40.41116029972221, -3.67995699972222 40.4153385997222, -3.68097109972222 40.4195210997222, -3.68249799972222 40.4214922997222, -3.68269309972222 40.4240575, -3.67139209972222 40.4071173, -3.675033 40.4072560997222, -3.6765113 40.4083395997222, -3.67681559972222 40.4102565, -3.67661449972222 40.4110621, -3.67907109972222 40.41116029972221, -3.67995699972222 40.4153385997222, -3.68097109972222 40.4195210997222, -3.68249799972222 40.4214922997222, -3.68269309972222 40.4240575)"
5baffd9a2f384312b8ad3e2f,"LINESTRING (-3.6936005 40.4160235, -3.69307229972222 40.41418529972221, -3.69244329972222 40.4116513, -3.691174 40.4087326, -3.686903500000001 40.4063365, -3.6828995 40.4051491, -3.6786791 40.4034437997222, -3.6936005 40.4160235, -3.69307229972222 40.41418529972221, -3.69244329972222 40.4116513, -3.691174 40.4087326, -3.686903500000001 40.4063365, -3.6828995 40.4051491, -3.6786791 40.4034437997222)"
5ba6c4002f38432ca85e9e12,"LINESTRING (-3.66859059972222 40.4113441, -3.6701758 40.41140679999999, -3.673687 40.4114215997222, -3.676448600000001 40.411264, -3.67998009972222 40.41008049972221, -3.68444679972222 40.4106055, -3.6880746 40.4097507997222)"
5b9ae4f62f38432cc82e399a,"LINESTRING (-3.69393649972222 40.4090435997222, -3.69651329972222 40.4088706, -3.70000009972222 40.4087411, -3.70243829972222 40.4082507997222, -3.7039048 40.4095451)"
5ba2ce5b2f38431fe4f2135d,"LINESTRING (-3.699638 40.4307957997222, -3.6995998 40.4288116, -3.69936409972222 40.4281428, -3.69817779972222 40.4266616, -3.6975315 40.42529529999999, -3.6980745 40.42422979972221)"
5b91a9062f3843074c799811,"LINESTRING (-3.7032218 40.42798499972221, -3.69455549972222 40.424266, -3.6924971 40.4197228, -3.69316129972222 40.4186441, -3.69367799972222 40.4152862997222, -3.69247509972222 40.41133609972221, -3.6919916 40.4091803)"
5baab80a2f384333d4d99e6a,"LINESTRING (-3.68291579972222 40.4387754997222, -3.6830145 40.4399208, -3.68477709972222 40.43958549972221, -3.6815471 40.4387666, -3.6811563 40.4373288, -3.68061429972222 40.4361650997222, -3.679616 40.4347633, -3.6809921 40.4335069997222, -3.68291579972222 40.4387754997222, -3.6830145 40.4399208, -3.68477709972222 40.43958549972221, -3.6815471 40.4387666, -3.6811563 40.4373288, -3.68061429972222 40.4361650997222, -3.679616 40.4347633, -3.6809921 40.4335069997222)"
5bad5aa82f38431554d0ecd2,"LINESTRING (-3.70349849972222 40.4457567997222, -3.70291129972222 40.44431159972221, -3.701226 40.44062399972221, -3.69910799972222 40.4369889997222, -3.69488249972222 40.4366637997222, -3.69108509972222 40.4368513, -3.6903668 40.43664329999999, -3.6908856 40.4374078, -3.6913483 40.43618729999999, -3.69138609972222 40.4332423, -3.69406359972222 40.4293497997222, -3.6961423 40.4272398, -3.69851499972222 40.4235181, -3.70349849972222 40.4457567997222, -3.70291129972222 40.44431159972221, -3.701226 40.44062399972221, -3.69910799972222 40.4369889997222, -3.69488249972222 40.4366637997222, -3.69108509972222 40.4368513, -3.6903668 40.43664329999999, -3.6908856 40.4374078, -3.6913483 40.43618729999999, -3.69138609972222 40.4332423, -3.69406359972222 40.4293497997222, -3.6961423 40.4272398, -3.69851499972222 40.4235181)"
5b944e532f384344304a0b22,"LINESTRING (-3.69943229972222 40.4205055997222, -3.7015603 40.4201680997222, -3.7034253 40.42093429972221, -3.70207 40.420748, -3.70133309972222 40.42150649972221, -3.7009533 40.4227981, -3.6998503 40.4240871, -3.70239699972222 40.4287385)"
5b9ed9f12f38433fbce434f6,"LINESTRING (-3.69637899972222 40.4356884997222, -3.6994288 40.4357480997222, -3.70216559972222 40.4358901, -3.70242659972222 40.4346498, -3.704093100000001 40.4360435997222, -3.7041241 40.43981349972221)"
5b9c8c722f38433e5487a519,"LINESTRING (-3.70733179972222 40.4209888, -3.70842409972222 40.4202160997222, -3.70992159972222 40.41840429972221, -3.711762600000001 40.41717429972221, -3.70755459972222 40.41398709972221, -3.70779009972222 40.41264329972221)"
5b91a8da2f3843074c796f7b,"LINESTRING (-3.7004776 40.4146052997222, -3.69970199972222 40.41604029972221, -3.7001588 40.4170408, -3.6983225 40.41820979972221, -3.69436259972222 40.41904779999999, -3.69288149972222 40.42131129972221, -3.691171 40.42474379999999, -3.6900531 40.4289005997222, -3.689455 40.4308216, -3.68913029972222 40.43348459972221, -3.690182 40.43659399972221, -3.69153859972222 40.4388251, -3.69202329972222 40.4416227997222, -3.69160449972222 40.4448489997222, -3.69174099972222 40.4478307997222, -3.69110279972222 40.4516685997222, -3.69242759972222 40.4521633, -3.6952245 40.4524551, -3.69738809972222 40.4524715)"
5b90586a2f38434ab0d879e3,"LINESTRING (-3.70756109972222 40.4128710997222, -3.70602229972222 40.4138388, -3.70266949972222 40.413899, -3.698618799999999 40.4121633, -3.69578529972222 40.41072259972221, -3.6926418 40.40941779972221, -3.691261100000001 40.40878659972221, -3.6880923 40.4069470997222, -3.682436 40.4069146, -3.67983629972222 40.40749479999999, -3.67819209972222 40.40705999999999, -3.67476629972222 40.40547709972221, -3.6725476 40.4045265997222)"
5ba1d18f2f38433fc8f4b7cc,"LINESTRING (-3.6956473 40.4134553, -3.6944305 40.41338579999999, -3.6945228 40.4155665997222, -3.69188599972222 40.4197046, -3.68865659972222 40.42112949972221)"
